1.1748975549395309e-8	0.00010432976759898643	0.00010180486385821637
1.1748975549395309e-8	0.00010884700407258508	0.00010621277786774162
1.1748975549395309e-8	0.0001135598263873874	0.0001108115443098425
1.1748975549395309e-8	0.00011847670295577362	0.00011560942665130651
1.1748975549395309e-8	0.0001236064688527	0.00012061504614782873
1.1748975549395309e-8	0.00012895834169133555	0.0001258373973354399
1.1748975549395309e-8	0.0001345419381860771	0.00013128586419267754
1.1748975549395309e-8	0.00014036729143270606	0.00013697023700254138
1.1748975549395309e-8	0.00014644486893673436	0.00014290072994453231
1.1748975549395309e-8	0.00015278559142233508	0.00014908799944838571
1.1748975549395309e-8	0.00015940085245565898	0.00015554316334247896
1.1748975549395309e-8	0.0001663025389177924	0.0001622778208313201
1.1748975549395309e-8	0.0001735030523641466	0.00016930407333801581
1.1748975549395309e-8	0.00018101533130866204	0.00017663454624916938
1.1748975549395309e-8	0.00018885287447286225	0.00018428241160128257
1.1748975549395309e-8	0.00019702976504154255	0.00019226141174942559
1.1748975549395309e-8	0.00020556069596867053	0.00020058588406070613
1.1748975549395309e-8	0.00021446099637897282	0.00020927078667690697
1.1748975549395309e-8	0.00022374665911265284	0.00021833172539258762
1.1748975549395309e-8	0.0002334343694627273	0.00022778498169694381
1.1748975549395309e-8	0.0002435415351566225	0.00023764754202981522
1.1748975549395309e-8	0.00025408631763590786	0.00024793712830440968
1.1748975549395309e-8	0.00026508766469036536	0.00025867222975159139
1.1748975549395309e-8	0.0002765653445050383	0.00026987213614295151
1.1748975549395309e-8	0.0002885399811814429	0.00028155697245236145
1.1748975549395309e-8	0.00030103309179675827	0.00029374773501829088
1.1748975549395309e-8	0.0003140671250676011	0.00030646632927186919
1.1748975549395309e-8	0.0003276655016878465	0.00031973560909848549
1.1748975549395309e-8	0.0003418526564129829	0.00033357941790365355
1.1748975549395309e-8	0.00035665408196662666	0.00034802263145693337
1.1748975549395309e-8	0.00037209637484808013	0.00036309120259089557
1.1748975549395309e-8	0.00038820728312325504	0.00037881220783544624
1.1748975549395309e-8	0.0004050157562848312	0.00039521389607131036
1.1748975549395309e-8	0.0004225519972712416	0.00041232573929009784
1.1748975549395309e-8	0.00044084751673796184	0.00043017848555216166
1.1748975549395309e-8	0.000459935189678618	0.00044880421423740946
1.1748975549395309e-8	0.00047984931449765954	0.00046823639368834627
1.1748975549395309e-8	0.0005006256746407372	0.00048850994134892647
1.1748975549395309e-8	0.000522301602893539	0.00050966128650727983
1.1748975549395309e-8	0.0005449160484646103	0.00053172843575504942
1.1748975549395309e-8	0.0005685096469727081	0.00055475104128096869
1.1748975549395309e-8	0.000593124793464444	0.00057877047212139172
1.1748975549395309e-8	0.0006188057185934226	0.00060382988849580434
1.1748975549395309e-8	0.0006455985680977557	0.00062997431936089141
1.1748975549395309e-8	0.0006735514857187726	0.00065725074332251439
